38
55
51
50
45
51
53
49
54
55
52
51
51
51
49
39
55
55
55
55
44
37
52
54
51
49
50
54
54
54
52
48
49
46
50
52
55
55
40
51
49
49
55
52
49
50
55
41
53
49
