48
50
54
49
55
43
44
46
51
52
52
49
44
50
55
49
49
46
49
54
55
54
54
48
51
53
55
55
52
54
51
51
35
50
49
51
53
49
45
50
54
50
54
48
52
54
51
46
34
50
