55
51
54
53
55
50
54
54
54
51
54
48
53
54
52
49
40
53
49
50
55
54
55
55
55
54
54
54
40
54
53
54
52
51
50
52
54
54
52
52
45
51
48
48
47
53
54
55
47
55
55
53
54
45
53
40
48
55
55
38
52
55
53
53
54
54
54
46
46
52
55
55
51
53
50
51
53
47
55
53
55
54
54
54
52
54
48
53
54
55
54
46
45
53
52
55
52
55
51
48
